frame,x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32
44,0.48811498284339905,0.11270320415496826,-1.6454685926437378,0.9980904459953308,0.5114105343818665,0.09200219810009003,-1.5027753114700317,0.9960229992866516,0.5301557779312134,0.09231051802635193,-1.5033355951309204,0.9959506988525391,0.5465061068534851,0.09254825115203857,-1.5043877363204956,0.9972180128097534,0.45909935235977173,0.09099336713552475,-1.5793675184249878,0.9970542788505554,0.4389136731624603,0.09051108360290527,-1.5803143978118896,0.9974299669265747,0.41914644837379456,0.08977395296096802,-1.5816423892974854,0.9979993104934692,0.5565133094787598,0.0982220396399498,-1.0172195434570312,0.9981849789619446,0.37967365980148315,0.09455001354217529,-1.0606963634490967,0.9939547777175903,0.5223930478096008,0.1329851895570755,-1.352725625038147,0.9979952573776245,0.4545976519584656,0.1314755231142044,-1.4508894681930542,0.9976126551628113,0.7094506621360779,0.18299908936023712,-0.5094138979911804,0.9998393058776855,0.22742000222206116,0.21099473536014557,-0.8448023200035095,0.9993495345115662,0.9219626784324646,0.19349132478237152,0.16466112434864044,0.9157228469848633,0.09075223654508591,0.33621230721473694,-1.5823944807052612,0.8180785775184631,0.8664646744728088,0.3265538513660431,0.3253987431526184,0.8189285397529602,0.3292377293109894,0.34024763107299805,-2.6476473808288574,0.6296969056129456,0.8693976402282715,0.36805200576782227,0.3224692940711975,0.7658895254135132,0.4031006991863251,0.327297568321228,-2.909008741378784,0.5605530738830566,0.8409608006477356,0.3678549826145172,0.1738550364971161,0.7808631658554077,0.42760467529296875,0.303013414144516,-2.8566668033599854,0.5756521224975586,0.8240370750427246,0.3545920252799988,0.2823473811149597,0.7523082494735718,0.3905945122241974,0.3044666647911072,-2.650132656097412,0.5168545246124268,0.6340479254722595,0.45536303520202637,0.05621340870857239,0.9992237687110901,0.3631744980812073,0.4669599235057831,-0.05779310315847397,0.9990240335464478,0.5202533006668091,0.5872195959091187,-1.2606995105743408,0.835755467414856,0.3724464476108551,0.6969480514526367,-0.37838882207870483,0.861733078956604,0.5423582792282104,0.6984164118766785,0.06293058395385742,0.5715504884719849,0.503206729888916,0.9094526767730713,0.1654459685087204,0.7807751893997192,0.5515307188034058,0.7052614092826843,0.17723216116428375,0.39299172163009644,0.5348860621452332,0.9272915720939636,0.1970033198595047,0.5741639137268066,0.4949272572994232,0.8062480092048645,-0.3072529733181,0.5363572835922241,0.5269582867622375,0.9900268316268921,-0.43852147459983826,0.7332747578620911
45,0.502802312374115,0.11329595744609833,-2.065687894821167,0.9981117248535156,0.5270507335662842,0.09191948175430298,-1.9749232530593872,0.9961214661598206,0.5472822785377502,0.09187256544828415,-1.9765381813049316,0.9960954189300537,0.5658077597618103,0.09201119095087051,-1.9769024848937988,0.997317910194397,0.4722917675971985,0.09175880998373032,-2.0171585083007812,0.997061014175415,0.4510755240917206,0.0915849581360817,-2.0185508728027344,0.997451901435852,0.43350234627723694,0.09106757491827011,-2.0198824405670166,0.9979308843612671,0.5804821848869324,0.09802339971065521,-1.3664358854293823,0.9982960224151611,0.39657971262931824,0.09537302702665329,-1.524816632270813,0.9937390685081482,0.5423328876495361,0.13427625596523285,-1.8046863079071045,0.9980923533439636,0.4700480103492737,0.1328304260969162,-1.8670551776885986,0.9976592063903809,0.7276406288146973,0.18347696959972382,-0.7323245406150818,0.9998458027839661,0.24858799576759338,0.2113904058933258,-1.144187092781067,0.9989840984344482,0.9313835501670837,0.20185379683971405,0.06941630691289902,0.923409640789032,0.11928000301122665,0.3370329439640045,-1.8565000295639038,0.8219229578971863,0.871192216873169,0.3320223093032837,0.377803772687912,0.8359739780426025,0.31552737951278687,0.3358841836452484,-2.9267876148223877,0.6121599674224854,0.8765286803245544,0.373798131942749,0.4000995457172394,0.7864223122596741,0.37695378065109253,0.3251168429851532,-3.188074827194214,0.5423991084098816,0.8488709926605225,0.37249094247817993,0.2301482856273651,0.8004434108734131,0.4031490385532379,0.30492767691612244,-3.1656477451324463,0.5583791136741638,0.8304023742675781,0.3591578006744385,0.3321235179901123,0.7743775248527527,0.38316991925239563,0.300033301115036,-2.9432501792907715,0.49612319469451904,0.6200025081634521,0.45271122455596924,0.08836966007947922,0.999131441116333,0.3640410900115967,0.4624844193458557,-0.08967449516057968,0.998528003692627,0.5235766768455505,0.5966238379478455,-1.0191614627838135,0.8503855466842651,0.37926414608955383,0.683322012424469,-0.3783005177974701,0.8644785284996033,0.5438266396522522,0.7935125827789307,0.007812757045030594,0.6089301705360413,0.49113625288009644,0.8804762959480286,0.40663617849349976,0.7994110584259033,0.5502799153327942,0.8094334602355957,0.08069976419210434,0.4239531457424164,0.514327347278595,0.8994168043136597,0.459067702293396,0.5859463214874268,0.4964769184589386,0.889488160610199,-0.5650323629379272,0.5744839906692505,0.5151668787002563,1.0011259317398071,-0.23855558037757874,0.7531679272651672
46,0.5247065424919128,0.11580966413021088,-1.9440040588378906,0.9980577826499939,0.5453513860702515,0.09416164457798004,-1.8511193990707397,0.9960336089134216,0.5651241540908813,0.09393879026174545,-1.852751612663269,0.9960749745368958,0.5855544209480286,0.09380336850881577,-1.8531275987625122,0.997269332408905,0.48855191469192505,0.09403426200151443,-1.8784211874008179,0.9969870448112488,0.4661581516265869,0.09401071071624756,-1.8798236846923828,0.9974299669265747,0.4490862488746643,0.09388111531734467,-1.8809888362884521,0.9978903532028198,0.603364109992981,0.09955079853534698,-1.271546483039856,0.998282790184021,0.420317143201828,0.09879022091627121,-1.3973075151443481,0.9937442541122437,0.560812771320343,0.1368444412946701,-1.6979964971542358,0.9979366660118103,0.49704521894454956,0.13693414628505707,-1.7401373386383057,0.9974787831306458,0.7519297003746033,0.19059492647647858,-0.696751594543457,0.9998335838317871,0.25701847672462463,0.20885464549064636,-0.9713688492774963,0.9989041686058044,0.8497518301010132,0.2670893669128418,0.080137237906456,0.9226292967796326,0.10948853939771652,0.33918890357017517,-1.4447342157363892,0.8294907808303833,0.8530012965202332,0.3503594696521759,0.32536718249320984,0.836553692817688,0.30195608735084534,0.37286874651908875,-1.6763087511062622,0.6126625537872314,0.8308935761451721,0.3816881775856018,0.3347305655479431,0.7842891812324524,0.3592276871204376,0.38321396708488464,-1.8181349039077759,0.5403189659118652,0.8240019679069519,0.38393834233283997,0.18286745250225067,0.800127387046814,0.38387802243232727,0.36430513858795166,-1.8265982866287231,0.5575693249702454,0.8052483201026917,0.36556047201156616,0.2832266390323639,0.774917721748352,0.36742907762527466,0.3571908473968506,-1.6807292699813843,0.4926034212112427,0.5960516929626465,0.4647928774356842,0.04755152389407158,0.998964250087738,0.34194645285606384,0.47466471791267395,-0.04875069856643677,0.9980738162994385,0.5214381814002991,0.6289377808570862,-0.9830123782157898,0.8618011474609375,0.38493290543556213,0.6966856122016907,-0.03493610769510269,0.8399859070777893,0.5187082290649414,0.9033024907112122,-0.6119758486747742,0.6426500678062439,0.5031742453575134,0.8545740246772766,0.9917383193969727,0.7862095236778259,0.5224342346191406,0.9258245229721069,-0.6047331690788269,0.4548879861831665,0.5229242444038391,0.8960121870040894,1.078552484512329,0.5640381574630737,0.47619500756263733,0.9754270315170288,-1.2659451961517334,0.6094136834144592,0.5077060461044312,0.9321348071098328,0.6230766177177429,0.7400081753730774
47,0.5457616448402405,0.11100883036851883,-1.5838782787322998,0.9980246424674988,0.5719146132469177,0.08992123603820801,-1.5235728025436401,0.9960134625434875,0.5909307599067688,0.09002580493688583,-1.525113821029663,0.9960986971855164,0.6136385798454285,0.09026611596345901,-1.5251315832138062,0.9972967505455017,0.5175886154174805,0.08910997211933136,-1.5344915390014648,0.9968706369400024,0.49448341131210327,0.08884231746196747,-1.536229133605957,0.9973010420799255,0.4741203486919403,0.08864500373601913,-1.5375254154205322,0.9977663159370422,0.6325520873069763,0.09606581181287766,-1.0364521741867065,0.9982694983482361,0.44529518485069275,0.09270352125167847,-1.0761065483093262,0.9934390187263489,0.5802826285362244,0.13216327130794525,-1.3724411725997925,0.9978514909744263,0.5146337747573853,0.13158035278320312,-1.3934446573257446,0.9972937703132629,0.7808125615119934,0.19304321706295013,-0.6041125059127808,0.9998371601104736,0.2641179859638214,0.1974685788154602,-0.6402686238288879,0.9987899661064148,0.8598459959030151,0.28702184557914734,-0.13601338863372803,0.924284815788269,0.10036920011043549,0.3273145854473114,-0.5136001706123352,0.8284504413604736,0.8453677892684937,0.37882325053215027,-0.3219039738178253,0.8454996943473816,0.29554495215415955,0.40005922317504883,-0.7841580510139465,0.6026734113693237,0.8092805743217468,0.41906940937042236,-0.397169828414917,0.795201301574707,0.356455534696579,0.4262312054634094,-0.898155927658081,0.53141850233078,0.7772360444068909,0.41283050179481506,-0.513397216796875,0.8107042908668518,0.3817273676395416,0.4076703190803528,-0.9591349363327026,0.5500478148460388,0.7775852084159851,0.3949924409389496,-0.35966870188713074,0.7856347560882568,0.36514928936958313,0.3956226408481598,-0.8110643625259399,0.48719722032546997,0.6008892059326172,0.45002102851867676,-0.008855879306793213,0.9989343881607056,0.34145915508270264,0.46171969175338745,0.007486964110285044,0.9977855086326599,0.5498911738395691,0.6283144950866699,-0.7904648780822754,0.8715606927871704,0.4069979786872864,0.6846087574958801,-0.040278270840644836,0.8133318424224854,0.5196021795272827,0.9048537611961365,-0.7413123846054077,0.6753018498420715,0.5068941116333008,0.7688515782356262,1.2910703420639038,0.7362564206123352,0.521466076374054,0.9274526834487915,-0.7678689956665039,0.4852827787399292,0.5281921625137329,0.7747308015823364,1.4254236221313477,0.5266721844673157,0.4743300676345825,0.9769980311393738,-1.4464406967163086,0.6439024209976196,0.5104851722717285,0.832941472530365,1.1740370988845825,0.6986924409866333
48,0.5667692422866821,0.10999656468629837,-1.932055115699768,0.998136579990387,0.5935709476470947,0.0886741355061531,-1.8753098249435425,0.9962602257728577,0.6126894950866699,0.08877966552972794,-1.876852035522461,0.9963399767875671,0.6358492374420166,0.08902249485254288,-1.8767534494400024,0.9974663853645325,0.5405146479606628,0.08783303946256638,-1.8931242227554321,0.9970191717147827,0.517829954624176,0.08755486458539963,-1.894892930984497,0.9974033236503601,0.49629780650138855,0.08738216012716293,-1.8963412046432495,0.9978487491607666,0.6505733132362366,0.09472860395908356,-1.3635889291763306,0.9983674883842468,0.47003400325775146,0.09064874798059464,-1.431457281112671,0.993689239025116,0.5966262817382812,0.13126619160175323,-1.709661841392517,0.9979419112205505,0.5370568633079529,0.13057361543178558,-1.7384073734283447,0.99737149477005,0.8048428297042847,0.19934241473674774,-0.8577168583869934,0.9998469948768616,0.28060153126716614,0.18839293718338013,-0.9575107097625732,0.9987694621086121,0.8573381304740906,0.30785635113716125,-0.5107116103172302,0.9296991229057312,0.09748747199773788,0.3228756785392761,-0.7327228784561157,0.839652419090271,0.8288062214851379,0.40938863158226013,-0.819503128528595,0.8593399524688721,0.27994710206985474,0.42230093479156494,-1.1967531442642212,0.6244934797286987,0.8105410933494568,0.44331294298171997,-0.9329745769500732,0.8130380511283875,0.3193936347961426,0.45849496126174927,-1.3538997173309326,0.5497093796730042,0.778481125831604,0.4388456642627716,-1.0703026056289673,0.8273199200630188,0.3609396815299988,0.4413220286369324,-1.4066033363342285,0.5689114928245544,0.7702140808105469,0.42686688899993896,-0.8696051239967346,0.8037645220756531,0.356478750705719,0.4281001687049866,-1.2250224351882935,0.5079594850540161,0.602668285369873,0.44610288739204407,-0.006980363745242357,0.9989796876907349,0.33392012119293213,0.4554354250431061,0.005939887836575508,0.9977223873138428,0.5671749711036682,0.6511755585670471,-0.3346887528896332,0.8817552924156189,0.4169693887233734,0.6807567477226257,-0.04773053899407387,0.8031418919563293,0.5272738337516785,0.9205704927444458,-0.2789781391620636,0.7063641548156738,0.45049139857292175,0.6351561546325684,1.5501004457473755,0.6761132478713989,0.5294542908668518,0.9475961327552795,-0.30094674229621887,0.5158371329307556,0.46366244554519653,0.6227969527244568,1.7216404676437378,0.4872390925884247,0.46365007758140564,0.983738362789154,-0.9622266292572021,0.6763292551040649,0.44143977761268616,0.6674063205718994,1.6056299209594727,0.6469336748123169
49,0.6120377779006958,0.11078520119190216,-1.3198423385620117,0.9981879591941833,0.6425579190254211,0.08884727954864502,-1.2366288900375366,0.9963593482971191,0.6662859916687012,0.08944155275821686,-1.23814857006073,0.9963815212249756,0.6850615739822388,0.08999831229448318,-1.238196611404419,0.9975280165672302,0.5839061141014099,0.08786328881978989,-1.2505782842636108,0.9970529675483704,0.5655438899993896,0.08757496625185013,-1.252336025238037,0.997370183467865,0.5454793572425842,0.08730727434158325,-1.2537022829055786,0.9978474378585815,0.7022667527198792,0.09631697088479996,-0.7099616527557373,0.9983735680580139,0.5176380276679993,0.09042786061763763,-0.7656971216201782,0.9936001300811768,0.6427658200263977,0.1329827606678009,-1.1038777828216553,0.9978495836257935,0.5733883380889893,0.1306931972503662,-1.1298813819885254,0.9972479343414307,0.8325418829917908,0.2120976448059082,-0.31027141213417053,0.9998478889465332,0.31315886974334717,0.1885378062725067,-0.4063507914543152,0.9987419247627258,0.8930919766426086,0.32418015599250793,-0.12182153016328812,0.9188673496246338,0.09480471909046173,0.3204447031021118,-0.28959113359451294,0.8353562355041504,0.8568549752235413,0.42368119955062866,-0.4802267551422119,0.855528712272644,0.22014904022216797,0.4327147603034973,-0.6805461645126343,0.6250906586647034,0.8395158648490906,0.4576077163219452,-0.5737837553024292,0.8115662932395935,0.24235159158706665,0.47494131326675415,-0.8196472525596619,0.5499778985977173,0.8099038004875183,0.446900874376297,-0.6941657066345215,0.8258720636367798,0.30132409930229187,0.46121329069137573,-0.9138503670692444,0.5701526999473572,0.801065981388092,0.43547967076301575,-0.5236045718193054,0.8013814687728882,0.3090723752975464,0.4437755048274994,-0.7251647114753723,0.5132573246955872,0.6375010013580322,0.4693244695663452,-0.004131489433348179,0.9990374445915222,0.35359567403793335,0.4711674451828003,0.0030900726560503244,0.9977738261222839,0.6320436596870422,0.6870360970497131,-0.010269524529576302,0.8774951696395874,0.46566346287727356,0.7000740170478821,-0.20872557163238525,0.7526330351829529,0.5485608577728271,0.93272864818573,-0.031178554520010948,0.7273939251899719,0.4495548903942108,0.5827105641365051,1.1156812906265259,0.6108993887901306,0.5220175385475159,0.9624218940734863,-0.045841000974178314,0.5227174758911133,0.4563477039337158,0.5928658246994019,1.267594575881958,0.4424830675125122,0.5419983863830566,0.990455150604248,-0.5596755743026733,0.6881343126296997,0.43471479415893555,0.6176216006278992,1.2658073902130127,0.5852298140525818
50,0.6311898231506348,0.11189079284667969,-1.5590379238128662,0.9977762699127197,0.6601474285125732,0.08740971237421036,-1.4810518026351929,0.995461106300354,0.6841176748275757,0.08803528547286987,-1.4825631380081177,0.995164155960083,0.7049292922019958,0.08927208930253983,-1.4825809001922607,0.9967356324195862,0.6003782153129578,0.08705633133649826,-1.4999330043792725,0.9964328408241272,0.5775123834609985,0.08697076141834259,-1.5017008781433105,0.9967254400253296,0.5553926825523376,0.08700506389141083,-1.5030866861343384,0.9975125789642334,0.7194380760192871,0.09604630619287491,-0.9190579056739807,0.9974693059921265,0.5272298455238342,0.09066449850797653,-0.9977477192878723,0.9925692677497864,0.6645748615264893,0.13521002233028412,-1.3298519849777222,0.9965060949325562,0.5958167910575867,0.1330207884311676,-1.3620580434799194,0.9960753321647644,0.8416537642478943,0.22572295367717743,-0.4418146312236786,0.9996976852416992,0.3181235194206238,0.1916070282459259,-0.574824869632721,0.9985888004302979,0.8862485885620117,0.3518051207065582,-0.34887221455574036,0.8479912281036377,0.0690828263759613,0.3016122877597809,-0.316042423248291,0.8196682929992676,0.8236327171325684,0.4251587986946106,-0.9361154437065125,0.7779086828231812,0.17178934812545776,0.42626717686653137,-0.5668566226959229,0.6107279062271118,0.784968376159668,0.45854270458221436,-1.0834139585494995,0.7410936951637268,0.18598340451717377,0.46743348240852356,-0.6934239864349365,0.5355896949768066,0.7733360528945923,0.4472777843475342,-1.1664694547653198,0.7549477815628052,0.248825341463089,0.4536517560482025,-0.7982297539710999,0.5571871995925903,0.7733643054962158,0.435714989900589,-0.9744027853012085,0.7317949533462524,0.2558072507381439,0.4375775456428528,-0.6100197434425354,0.503718912601471,0.6421343088150024,0.48560792207717896,0.00790967233479023,0.9989427924156189,0.3629738688468933,0.4882158935070038,-0.008819088339805603,0.9976384043693542,0.6604410409927368,0.7111446261405945,0.025143291801214218,0.851777195930481,0.49175623059272766,0.7229602932929993,-0.3936070501804352,0.6985007524490356,0.5334611535072327,0.9443737268447876,0.05496570095419884,0.7398613691329956,0.4969870150089264,0.6443871855735779,1.2699438333511353,0.5511273145675659,0.48013824224472046,0.9713866710662842,0.0468021035194397,0.522283136844635,0.49740898609161377,0.6298319697380066,1.457594394683838,0.4006180763244629,0.5679575800895691,1.0097103118896484,-0.48688286542892456,0.6851112246513367,0.5137815475463867,0.6828972101211548,1.435403823852539,0.5280447006225586
51,0.647140383720398,0.1127033457159996,-1.739987850189209,0.9971656799316406,0.6752452850341797,0.0881391167640686,-1.6582770347595215,0.994077205657959,0.6987823843955994,0.08872424066066742,-1.6593990325927734,0.9932579398155212,0.719808042049408,0.08996842801570892,-1.6589502096176147,0.9953491687774658,0.6167979836463928,0.08773227035999298,-1.650697112083435,0.9954930543899536,0.5932275652885437,0.08763998746871948,-1.6525859832763672,0.9957762956619263,0.569196343421936,0.08777358382940292,-1.6538034677505493,0.9969696402549744,0.7339522838592529,0.09701324999332428,-1.0917826890945435,0.9963487386703491,0.5360732078552246,0.091909259557724,-1.0715768337249756,0.9915918707847595,0.6797295212745667,0.13619515299797058,-1.510528802871704,0.9953187704086304,0.6094075441360474,0.13398687541484833,-1.511834979057312,0.9952334761619568,0.8673442006111145,0.22806954383850098,-0.719545304775238,0.9994778037071228,0.33697786927223206,0.1909325271844864,-0.6479045748710632,0.998578667640686,0.9074066877365112,0.3769471049308777,-1.3156754970550537,0.8177016377449036,0.048547979444265366,0.2572604715824127,-0.3408541679382324,0.8198586702346802,0.7738003730773926,0.35442495346069336,-2.3952975273132324,0.7295390367507935,0.15632648766040802,0.39228299260139465,-0.5069807767868042,0.623071014881134,0.6946586966514587,0.34089741110801697,-2.6462244987487793,0.7019885778427124,0.16677406430244446,0.44179683923721313,-0.6136249899864197,0.5478196740150452,0.6992118954658508,0.322961688041687,-2.636415481567383,0.7144927382469177,0.21737749874591827,0.44455015659332275,-0.7003848552703857,0.5692824125289917,0.7233905792236328,0.3147597312927246,-2.4087166786193848,0.6841819882392883,0.22618575394153595,0.42957839369773865,-0.5416659116744995,0.5169371962547302,0.669995903968811,0.49122557044029236,0.00997281912714243,0.9987128376960754,0.38434693217277527,0.4912365972995758,-0.010961336083710194,0.9974037408828735,0.7277815341949463,0.7260012626647949,-0.10708462446928024,0.8343305587768555,0.5320364832878113,0.7182172536849976,-0.47151631116867065,0.653448760509491,0.5335832834243774,0.9406154155731201,0.07199956476688385,0.7526618242263794,0.49749013781547546,0.6144639253616333,1.2984060049057007,0.4980226159095764,0.46863850951194763,0.9666141271591187,0.06897995620965958,0.537295401096344,0.5015783309936523,0.5677468180656433,1.4877452850341797,0.36445632576942444,0.6172575354576111,1.0022062063217163,-0.46454787254333496,0.6875630617141724,0.5225982666015625,0.6456457376480103,1.4283701181411743,0.4770136773586273
52,0.6521019339561462,0.11111922562122345,-1.666728138923645,0.9967290759086609,0.6808461546897888,0.08828043192625046,-1.571531057357788,0.9929823279380798,0.7045097351074219,0.08900129050016403,-1.572849988937378,0.9920961856842041,0.7257379293441772,0.08995001018047333,-1.5724385976791382,0.9944639205932617,0.621059238910675,0.08703857660293579,-1.5768873691558838,0.9946902394294739,0.5978487133979797,0.08682529628276825,-1.5787171125411987,0.99508136510849,0.5745026469230652,0.08688005059957504,-1.5799357891082764,0.9964118003845215,0.7407314777374268,0.09699096530675888,-0.9622578024864197,0.9959530830383301,0.5401062965393066,0.0916387215256691,-0.9987135529518127,0.9911350607872009,0.6861660480499268,0.134253591299057,-1.420915126800537,0.9951035976409912,0.6150599718093872,0.13200967013835907,-1.4405508041381836,0.9950976371765137,0.8919131755828857,0.2263122946023941,-0.5942158699035645,0.9994538426399231,0.33740273118019104,0.1866336315870285,-0.4871566593647003,0.9986279606819153,0.9316243529319763,0.38490644097328186,-1.0132625102996826,0.8247483372688293,0.03863997757434845,0.22600890696048737,-0.18980222940444946,0.8215152025222778,0.7377393245697021,0.3500388264656067,-1.9892840385437012,0.7349388003349304,0.14415334165096283,0.3500339686870575,-0.44241470098495483,0.6418170928955078,0.6751909852027893,0.34488821029663086,-2.215287685394287,0.7110135555267334,0.1677706092596054,0.3973837196826935,-0.5727419257164001,0.5703426003456116,0.6714740991592407,0.3204386532306671,-2.224439859390259,0.7226094007492065,0.2149437516927719,0.3979075849056244,-0.6522694826126099,0.5916339755058289,0.6817494630813599,0.32068946957588196,-2.004448890686035,0.6852815747261047,0.22117513418197632,0.38402891159057617,-0.4777972102165222,0.541418731212616,0.691285252571106,0.49165794253349304,0.03209225833415985,0.9986451268196106,0.3960981070995331,0.4834122955799103,-0.03240378573536873,0.9974056482315063,0.7190966010093689,0.7321199178695679,0.019924532622098923,0.8396462202072144,0.5306075215339661,0.6113372445106506,-1.4412440061569214,0.6780521869659424,0.534640908241272,0.9243583083152771,0.7428086400032043,0.7730746269226074,0.49253639578819275,0.6515747904777527,0.36416324973106384,0.48054152727127075,0.47585952281951904,0.9410627484321594,0.7903861999511719,0.5643275380134583,0.47502344846725464,0.6360544562339783,0.5570980310440063,0.35353970527648926,0.6085706949234009,0.9970892667770386,0.23220403492450714,0.7085588574409485,0.5257097482681274,0.7090998888015747,0.3383500874042511,0.4579375684261322
53,0.6241030693054199,0.1113569587469101,-1.6312047243118286,0.9953480958938599,0.6603392362594604,0.0895330011844635,-1.5323705673217773,0.9888526201248169,0.6855708360671997,0.09049271047115326,-1.5336278676986694,0.9877093434333801,0.7049207091331482,0.09157731384038925,-1.533199429512024,0.9907857775688171,0.5994576215744019,0.08749904483556747,-1.5329372882843018,0.9922752380371094,0.5773385167121887,0.08694043755531311,-1.5348707437515259,0.9932573437690735,0.5516030788421631,0.0867069661617279,-1.5361676216125488,0.9950390458106995,0.7241207957267761,0.09961429983377457,-0.9103929996490479,0.9939655661582947,0.5249788761138916,0.09215448796749115,-0.9238620400428772,0.9898888468742371,0.6592596173286438,0.13419102132320404,-1.3825753927230835,0.9943930506706238,0.5780817270278931,0.13138946890830994,-1.3968818187713623,0.994786262512207,0.8800694346427917,0.22300463914871216,-0.5586913824081421,0.9994274377822876,0.3223474621772766,0.17803876101970673,-0.4179321229457855,0.9987242221832275,0.9457414746284485,0.38276445865631104,-1.0258179903030396,0.8288542032241821,0.02102104015648365,0.21602588891983032,-0.3123362958431244,0.8245404362678528,0.7476661205291748,0.3488927185535431,-2.0100326538085938,0.7273423671722412,0.130621537566185,0.33951571583747864,-0.7693415880203247,0.6624386310577393,0.6738678216934204,0.3477189540863037,-2.23213267326355,0.7074957489967346,0.15443433821201324,0.3874647617340088,-0.9332598447799683,0.5940738320350647,0.6782245635986328,0.33581703901290894,-2.2489688396453857,0.7184643149375916,0.2021011859178543,0.384942889213562,-0.9979403018951416,0.6149953007698059,0.6824480891227722,0.3254803419113159,-2.0269384384155273,0.6727248430252075,0.20892229676246643,0.37154772877693176,-0.8039922714233398,0.5665369033813477,0.6950584053993225,0.4851440489292145,0.032115429639816284,0.9986132979393005,0.3854868710041046,0.4705844521522522,-0.03238683193922043,0.9975447058677673,0.7248198986053467,0.7129761576652527,-0.14497560262680054,0.8446848392486572,0.557076632976532,0.5819827318191528,-1.8954399824142456,0.7057303190231323,0.5709105134010315,0.9072652459144592,0.703881025314331,0.7912267446517944,0.4747243821620941,0.7031443119049072,-0.4832100570201874,0.5116544365882874,0.5269591808319092,0.9220492243766785,0.7633002400398254,0.5837846994400024,0.4441016614437103,0.6996726393699646,-0.34148910641670227,0.3754848539829254,0.5997244119644165,0.9832401871681213,0.12949785590171814,0.7290281653404236,0.5105956792831421,0.8247627019882202,-0.7944964170455933,0.4879884421825409
54,0.6035539507865906,0.11755244433879852,-1.730668067932129,0.995616614818573,0.6338723301887512,0.09458614140748978,-1.6333982944488525,0.9894723296165466,0.6556081175804138,0.09544599056243896,-1.6347750425338745,0.9884260892868042,0.6781777143478394,0.0966627225279808,-1.634440541267395,0.9912660121917725,0.574068009853363,0.09210745990276337,-1.6437921524047852,0.9927818179130554,0.548603892326355,0.09105085581541061,-1.6457027196884155,0.993738055229187,0.5275724530220032,0.090447336435318,-1.6469993591308594,0.9953839182853699,0.695647120475769,0.10591930896043777,-0.9969292879104614,0.9942779541015625,0.4931754767894745,0.09700340032577515,-1.0543935298919678,0.9906616806983948,0.6319773197174072,0.14187219738960266,-1.4738188982009888,0.9946855902671814,0.5575388073921204,0.13854271173477173,-1.4989157915115356,0.9951381683349609,0.8291614055633545,0.23640859127044678,-0.5892149806022644,0.9993808269500732,0.26894229650497437,0.18800534307956696,-0.5225830674171448,0.9987832903862,0.9393022060394287,0.38900384306907654,-0.8479526042938232,0.8280859589576721,0.02667204849421978,0.24650564789772034,-0.1831844449043274,0.8267689347267151,0.7792457342147827,0.38681760430336,-1.6175494194030762,0.7009972333908081,0.13640284538269043,0.36674222350120544,-0.32714828848838806,0.6785076260566711,0.724166214466095,0.4020177721977234,-1.8048661947250366,0.6883466839790344,0.1488022804260254,0.4102490544319153,-0.44988834857940674,0.6144465804100037,0.7109838724136353,0.36348509788513184,-1.857399582862854,0.7019822001457214,0.18953020870685577,0.40756872296333313,-0.5362424254417419,0.6363515257835388,0.7126684188842773,0.3570367991924286,-1.6463745832443237,0.6522400379180908,0.19958123564720154,0.39437592029571533,-0.36267849802970886,0.5893427133560181,0.6819095015525818,0.5113433003425598,0.02771708555519581,0.998231053352356,0.3711213171482086,0.49226582050323486,-0.027823923155665398,0.997456431388855,0.6787407994270325,0.7159104347229004,-0.14210325479507446,0.8422654867172241,0.5361575484275818,0.6326248645782471,-1.5463709831237793,0.7291535139083862,0.568276047706604,0.8906888961791992,0.8630338311195374,0.801889955997467,0.487633615732193,0.8355981111526489,-0.37594881653785706,0.5468862056732178,0.5325360298156738,0.9118676781654358,0.9323574900627136,0.5890223979949951,0.4697502851486206,0.84970623254776,-0.2711656987667084,0.39490529894828796,0.5762085318565369,0.9787390828132629,0.24594110250473022,0.7438276410102844,0.5271613001823425,0.9278807640075684,-0.9082851409912109,0.5229785442352295
